MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
82814	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82857	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82858	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82859	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82860	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82869	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82871	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82877	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82879	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
82905	<DRUG>[Y]</DRUG> is an effective	<DRUG>[Y]</DRUG> is an effective	<DRUG></DRUG> is an effective	0.2343704171	0
82907	<DRUG>[Y]</DRUG> is an effective	<DRUG>[Y]</DRUG> is an effective	<DRUG></DRUG> is an effective	0.2343704171	0
82911	intravenous -lrb- iv -rrb- <DRUG>[Y]</DRUG>	intravenous -lrb- iv -rrb- <DRUG>[Y]</DRUG>	intravenous -lrb- iv -rrb- <DRUG></DRUG>	0.7203867074	4
82914	intravenous -lrb- iv -rrb- <DRUG>[Y]</DRUG>	intravenous -lrb- iv -rrb- <DRUG>[Y]</DRUG>	intravenous -lrb- iv -rrb- <DRUG></DRUG>	0.7203867074	4
82925	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82928	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82931	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82934	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
82939	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
82941	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
82957	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82961	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82989	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82992	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82993	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82996	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
82997	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83000	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83001	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83004	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83026	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83028	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83046	<DRUG>[Y]</DRUG> in patients	<DRUG>[Y]</DRUG> in patients	<DRUG></DRUG> in patients	0.0839560343	0
83048	<DRUG>[Y]</DRUG> in patients	<DRUG>[Y]</DRUG> in patients	<DRUG></DRUG> in patients	0.0839560343	0
83054	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
83057	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
83074	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83076	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83086	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83088	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83090	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83092	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83112	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83115	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83126	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
83128	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
83129	<DRUG>[Y]</DRUG> in the management	<DRUG>[Y]</DRUG> in the management	<DRUG></DRUG> in the management	0.628089074	0
83131	<DRUG>[Y]</DRUG> in the management	<DRUG>[Y]</DRUG> in the management	<DRUG></DRUG> in the management	0.628089074	0
83148	treatment of severe <DISEASE>[X]</DISEASE>	treatment of severe <DISEASE>[X]</DISEASE>	treatment of severe <DISEASE></DISEASE>	0.613351467	3
83150	treatment of severe <DISEASE>[X]</DISEASE>	treatment of severe <DISEASE>[X]</DISEASE>	treatment of severe <DISEASE></DISEASE>	0.613351467	3
83153	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83156	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83157	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83159	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83165	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
83166	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83168	<DRUG>[Y]</DRUG> in the treatment	<DRUG>[Y]</DRUG> in the treatment	<DRUG></DRUG> in the treatment	0.6173747883	0
83169	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83172	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
83174	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
83179	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83181	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83183	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
83184	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83185	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
83186	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83187	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
83189	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
83192	combination of <DRUG>[Y]</DRUG>	combination of <DRUG>[Y]</DRUG>	combination of <DRUG></DRUG>	0.0970973696	2
83194	combination of <DRUG>[Y]</DRUG>	combination of <DRUG>[Y]</DRUG>	combination of <DRUG></DRUG>	0.0970973696	2
83196	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83198	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83207	<DRUG>[Y]</DRUG> for treatment	<DRUG>[Y]</DRUG> for treatment	<DRUG></DRUG> for treatment	0.0970973696	0
83208	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83209	<DRUG>[Y]</DRUG> for treatment	<DRUG>[Y]</DRUG> for treatment	<DRUG></DRUG> for treatment	0.0970973696	0
83210	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE>[X]</DISEASE>	treatment of secondary <DISEASE></DISEASE>	0.2066822547	3
83211	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83211	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83213	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83213	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83216	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83219	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83222	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83225	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83231	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83233	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83235	<DRUG>[Y]</DRUG> for the treatment	<DRUG>[Y]</DRUG> for the treatment	<DRUG></DRUG> for the treatment	0.308560245	0
83236	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83237	<DRUG>[Y]</DRUG> for the treatment	<DRUG>[Y]</DRUG> for the treatment	<DRUG></DRUG> for the treatment	0.308560245	0
83238	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83244	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83246	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83252	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
83254	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
83256	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
83258	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
83259	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83259	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> were treated with <DRUG></DRUG>	0.951569997	0
83260	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> were treated with <DRUG></DRUG>	0.951569997	4
83261	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83261	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> were treated with <DRUG></DRUG>	0.951569997	0
83262	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> were treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> were treated with <DRUG></DRUG>	0.951569997	4
83268	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83268	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83270	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE>[X]</DISEASE>	patients with secondary <DISEASE></DISEASE>	0.1987871411	3
83270	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83281	effective than <DRUG>[Y]</DRUG>	effective than <DRUG>[Y]</DRUG>	effective than <DRUG></DRUG>	0.135007516	2
83282	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83285	effective than <DRUG>[Y]</DRUG>	effective than <DRUG>[Y]</DRUG>	effective than <DRUG></DRUG>	0.135007516	2
83286	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83289	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83292	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83294	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83296	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE>[X]</DISEASE> -lrb- shpt -rrb-	secondary <DISEASE></DISEASE> -lrb- shpt -rrb-	0.2037511517	1
83299	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83302	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83309	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83310	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83311	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83317	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83318	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83321	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83322	-rrb- in patients with <DISEASE>[X]</DISEASE>	-rrb- in patients with <DISEASE>[X]</DISEASE>	-rrb- in patients with <DISEASE></DISEASE>	0.2213184892	4
83323	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83324	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83325	introduction : <DRUG>[Y]</DRUG>	introduction : <DRUG>[Y]</DRUG>	introduction : <DRUG></DRUG>	0.1520609519	2
83326	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83328	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83329	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83331	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
83332	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83335	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83336	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83341	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
83342	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83345	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83346	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83347	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83351	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83352	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83356	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83357	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83358	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE></DISEASE>	0.6147214052	3
83359	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83360	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83364	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG>[Y]</DRUG> -rrb-	-lrb- <DRUG></DRUG> -rrb-	0.1716402204	1
83368	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83369	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83374	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
83379	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83387	background : <DRUG>[Y]</DRUG>	background : <DRUG>[Y]</DRUG>	background : <DRUG></DRUG>	0.7911603125	2
83387	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83389	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
83390	<DISEASE>[X]</DISEASE> is a common	<DISEASE>[X]</DISEASE> is a common	<DISEASE></DISEASE> is a common	0.2377994971	0
83392	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83393	<DISEASE>[X]</DISEASE> is a common	<DISEASE>[X]</DISEASE> is a common	<DISEASE></DISEASE> is a common	0.2377994971	0
83398	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83399	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	0
83400	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -lrb- <DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -lrb- <DRUG></DRUG> -rrb-	0.59074861	2
83401	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
83413	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> for the treatment of <DISEASE></DISEASE>	0.9055549199	0
